text,label
mammary duct ectasia mallet toe hammertoe,disease
marfan syndrome mals,disease
mastitis illness,disease
mcad deficiency masld,disease
measles mastalgia,disease
median arcuate ligament syndrome mals md,disease
medication overuse headache nan,disease
medulloblastoma measles german,disease
melanoma medial epicondylitis,disease
meniere disease medial tibial stress syndrome,disease
meningioma mediterranean anemia,disease
meningitis megacolon,disease
menopause megaloblastic anemia,disease
menstrual cramp melanoma eye,disease
mental illness men,disease
meralgia paresthetica meniscus tear,disease
merkel cell carcinoma menorrhagia,disease
mesenteric ischemia metabolic steatotic liver disease,disease
mesenteric lymphadenitis metastatic prostate cancer,disease
mesothelioma staphylococcus aureus infection,disease
metabolic syndrome mg,disease
metachromatic leukodystrophy mgus,disease
metatarsalgia microscopic hematuria,disease
microcephaly miliaria,disease
microscopic colitis milk intolerance,disease
migraine mog disorder,disease
migraine aura mogad,disease
mild cognitive impairment mci mono,disease
milk allergy m,disease
miscarriage msa,disease
mitral valve disease mucocutaneous lymph node syndrome,disease
mitral valve prolapse multiple endocrine neoplasia type,disease
mitral valve regurgitation myocardial infarction,disease
mitral valve stenosis myopia,disease
paget disease bone pad,disease
paget disease breast paes,disease
painful intercourse dyspareunia pain back,disease
pancreatic cancer pain chest,disease
pancreatic cyst pain wrist,disease
pancreatic neuroendocrine tumor painful bladder syndrome,disease
pancreatitis painful period,disease
panic attack panic disorder palsy bell,disease
paraganglioma palsy cerebral,disease
paraneoplastic syndrome nervous system palsy facial,disease
parkinson disease pancreas inflammation,disease
parotid tumor papvr,disease
partial anomalous pulmonary venous return paraneoplastic neurological disorder,disease
parvovirus infection paraneoplastic neurological syndrome,disease
patellar tendinitis partial anomalous pulmonary venous connection,disease
patellofemoral pain syndrome pathological gambling,disease
patent ductus arteriosus pda pathological laughter cry,disease
patent foramen ovale pathological stealing,disease
peanut allergy pba,disease
pectus excavatum pcos,disease
pediatric brain tumor pda,disease
pediatric obstructive sleep apnea pediculosis capitis,disease
pediatric white blood cell disorder pelvic pain chronic,disease
pelvic inflammatory disease pid pelvic support problem uterine prolapse,disease
pelvic organ prolapse perforated eardrum,disease
pemphigus pericardial inflammation,disease
penicillin allergy periodontal disease gingivitis,disease
peptic ulcer periodontal disease periodontitis,disease
pericardial effusion peripheral vascular disease,disease
pericarditis pernicious anemia,disease
perimenopause pernio,disease
periodontitis peroneal muscular atrophy,disease
peripheral artery disease pad personality disorder antisocial,disease
peripheral nerve injury personality disorder borderline,disease
peripheral nerve tumor personality disorder narcissistic,disease
peripheral neuropathy personality disorder schizoid,disease
peritonitis personality disorder schizotypal,disease
persistent depressive disorder pertussis,disease
persistent symptom syndrome pe planus,disease
personality disorder petit mal seizure,disease
pet allergy pharyngitis,disease
peyronie disease phlebitis,disease
phenylketonuria pku phobia social,disease
pheochromocytoma pick disease,disease
pilonidal cyst pid,disease
pinched nerve pile,disease
pineoblastoma pilonidal dimple,disease
pink eye conjunctivitis pimple,disease
pinworm infection pituitary adenoma,disease
pituitary tumor pituitary insufficiency,disease
pityriasis rosea pityriasis versicolor,disease
placenta accreta pkd,disease
placenta previa pku,disease
placental abruption plantar neuroma,disease
plague pleuritis,disease
plantar fasciitis pls,disease
plantar wart polyp colon,disease
pleurisy polyp endometrial,disease
pneumonia polyp nasal,disease
pneumonitis polyp stomach,disease
pneumothorax polyp uterine,disease
poem syndrome pompholyx,disease
poison ivy rash poor color vision,disease
polio popliteal cyst,disease
polycystic kidney disease injury syndrome,disease
polycystic ovary syndrome pcos cognitive impairment,disease
polycythemia vera syndrome,disease
polyhydramnios posterior prolapse,disease
polymorphous light eruption postmyocardial infarction syndrome,disease
polymyalgia rheumatica postural hypotension,disease
polymyositis syndrome,disease
popliteal artery aneurysm preexcitation syndrome,disease
popliteal artery entrapment hypertension,disease
porphyria premature ovarian failure,disease
posterior cortical atrophy premature ovarian insufficiency,disease
posterior vaginal prolapse rectocele premature puberty,disease
postherpetic neuralgia premenstrual syndrome,disease
postpartum depression presbycusis,disease
postpartum preeclampsia pressure sore,disease
syndrome pressure ulcer,disease
stress disorder ptsd prickly heat,disease
pain syndrome primary adrenal insufficiency,disease
pouchitis primary biliary cirrhosis,disease
syndrome primary polycythemia,disease
precocious puberty prolapse mitral valve,disease
prediabetes prolapsed bladder,disease
preeclampsia prolapsed uterus,disease
premature birth prostate gland enlargement,disease
premature ejaculation pruritis ani,disease
premature ventricular contraction pvc pruritus,disease
premenstrual syndrome pm ptsd,disease
presbyopia puffy eye,disease
prescription drug abuse pvc,disease
preterm labor pvd,disease
priapism pvps,disease
primary biliary cholangitis pyelonephritis,disease
